LATITUDE,LONGITUDE,ID
53.3768,-6.26986,6734mb
53.356,-6.25687,6735mb
53.3769,-6.26972,6736mb
53.3413,-6.28382,6737mb
53.3769,-6.2697,6738mb
53.3413,-6.28373,6739mb
53.377,-6.27005,6740mb
53.3414,-6.28367,6741mb
53.3561,-6.25728,6742mb
53.2982,-6.16036,6743mb
53.3172,-6.21521,6744mb
53.3561,-6.25703,6745mb
53.333,-6.21574,6746mb
53.3253,-6.25524,6747mb
53.3768,-6.26987,6748mb
53.3308,-6.26045,6749mb
53.3767,-6.26987,6750mb
53.3251,-6.25529,6751mb
53.3308,-6.26037,6752mb
53.3856,-6.25754,6753mb
53.3723,-6.338,6754mb
53.3768,-6.26964,6755mb
53.3768,-6.26976,6756mb
53.3308,-6.26046,6757mb
53.3172,-6.21539,6758mb
53.3771,-6.27015,6759mb
53.3308,-6.26024,6760mb
53.3768,-6.26978,6761mb
53.3345,-6.27462,6762mb
53.3489,-6.26066,6763mb
53.3347,-6.27468,6764mb
53.317,-6.21543,6765mb
53.3722,-6.33787,6766mb
53.2982,-6.16038,6767mb
53.2827,-6.14417,6768mb
53.3769,-6.26962,6769mb
53.349,-6.26065,6770mb
53.3724,-6.33789,6771mb
53.3251,-6.25528,6772mb
53.3251,-6.2553,6773mb
53.3491,-6.26052,6774mb
53.3725,-6.33782,6775mb
53.3559,-6.25694,6776mb
53.3171,-6.2153,6777mb
53.3725,-6.33795,6778mb
53.377,-6.26998,6779mb
53.3559,-6.25704,6780mb
53.3329,-6.21611,6781mb
53.3493,-6.26079,6782mb
53.3345,-6.27454,6783mb
53.3724,-6.33801,6784mb
53.3768,-6.27007,6785mb
53.377,-6.27003,6786mb
53.3725,-6.33797,6787mb
53.3173,-6.21538,6788mb
53.3723,-6.33809,6789mb
53.3492,-6.26058,6790mb
53.3491,-6.26058,6791mb
53.3345,-6.27448,6792mb
53.3491,-6.2606,6793mb
53.3493,-6.24829,6794mb
53.3494,-6.2485,6795mb
53.3491,-6.26062,6796mb
53.3171,-6.21529,6797mb
53.3721,-6.33791,6798mb
53.2948,-6.20302,6799mb
53.3453,-6.23801,6800mb
53.3561,-6.25706,6801mb
53.3452,-6.23795,6802mb
53.3452,-6.23812,6803mb
53.2945,-6.13433,6804mb
53.349,-6.26064,6805mb
53.3623,-6.23709,6806mb
53.3773,-6.27045,6807mb
53.3561,-6.25699,6808mb
53.3172,-6.21541,6809mb
53.3722,-6.33798,6810mb
53.3624,-6.23707,6811mb
53.3437,-6.26051,6812mb
53.3774,-6.27043,6813mb
53.3438,-6.26065,6814mb
53.3452,-6.23808,6815mb
53.3438,-6.26066,6816mb
53.3302,-6.26463,6817mb
53.3438,-6.26062,6818mb
53.345,-6.2384,6819mb
53.3172,-6.21488,6820mb
53.3457,-6.25924,6821mb
53.3721,-6.33786,6822mb
53.3773,-6.27035,6823mb
53.3412,-6.28368,6824mb
53.3439,-6.26059,6825mb
53.317,-6.21528,6826mb
53.3774,-6.27025,6827mb
53.3302,-6.26454,6828mb
53.3447,-6.23823,6829mb
53.3447,-6.23816,6830mb
53.3511,-6.26985,6831mb
53.3769,-6.2698,6832mb
53.3724,-6.33798,6833mb
53.3412,-6.28371,6834mb
53.3725,-6.33778,6835mb
53.3444,-6.23346,6836mb
53.3171,-6.21531,6837mb
53.3856,-6.25746,6838mb
53.3767,-6.26971,6839mb
53.3768,-6.26977,6840mb
53.3444,-6.23349,6841mb
53.3442,-6.23318,6842mb
53.2939,-6.15377,6843mb
53.3664,-6.31905,6844mb
53.3511,-6.26998,6845mb
53.3171,-6.21522,6846mb
53.3444,-6.23333,6847mb
53.2939,-6.15378,6848mb
53.3342,-6.26519,6849mb
53.3171,-6.21524,6850mb
53.3721,-6.33779,6851mb
53.344,-6.23293,6852mb
53.2939,-6.15376,6853mb
53.3342,-6.26538,6854mb
53.3724,-6.33776,6855mb
53.3511,-6.27004,6856mb
53.3502,-6.26666,6857mb
53.3446,-6.23324,6858mb
53.3501,-6.26662,6859mb
53.3725,-6.33791,6860mb
53.3608,-6.27245,6861mb
53.2801,-6.14434,6862mb
53.3773,-6.26958,6863mb
53.3502,-6.26667,6864mb
53.3173,-6.21522,6865mb
53.3412,-6.28367,6866mb
53.3255,-6.25511,6867mb
53.3502,-6.26662,6868mb
53.317,-6.21555,6869mb
53.3606,-6.27231,6870mb
53.3767,-6.26985,6871mb
53.3511,-6.26999,6872mb
53.3444,-6.23334,6873mb
53.3503,-6.26661,6874mb
53.3608,-6.27233,6875mb
53.35,-6.26654,6876mb
53.3172,-6.21519,6877mb
53.3725,-6.33787,6878mb
53.3511,-6.27,6879mb
53.3768,-6.26966,6880mb
53.3439,-6.23257,6881mb
53.3502,-6.26658,6882mb
53.351,-6.27003,6883mb
53.3696,-6.25449,6884mb
53.3768,-6.26981,6885mb
53.3254,-6.25491,6886mb
53.3722,-6.33774,6887mb
53.351,-6.27004,6888mb
53.3171,-6.21559,6889mb
53.3511,-6.27002,6890mb
53.3723,-6.33813,6891mb
53.2802,-6.14457,6892mb
53.3512,-6.27001,6893mb
53.2938,-6.15375,6894mb
53.3374,-6.25157,6895mb
53.3607,-6.27234,6896mb
53.3383,-6.24285,6897mb
53.3375,-6.25149,6898mb
53.351,-6.27005,6899mb
53.3444,-6.23337,6900mb
53.3375,-6.25148,6901mb
53.3412,-6.28369,6902mb
53.351,-6.27002,6903mb
53.2939,-6.15375,6904mb
53.3385,-6.24302,6905mb
53.317,-6.21535,6906mb
53.3382,-6.24298,6907mb
53.3721,-6.33788,6908mb
53.3664,-6.31912,6909mb
53.351,-6.26985,6910mb
53.3375,-6.25147,6911mb
53.3381,-6.24259,6912mb
53.3173,-6.21534,6913mb
53.3052,-6.22019,6914mb
53.3171,-6.21532,6915mb
53.3609,-6.2724,6916mb
53.3854,-6.25769,6917mb
53.351,-6.27001,6918mb
53.3724,-6.33799,6919mb
53.3375,-6.25155,6920mb
53.351,-6.27009,6921mb
53.3697,-6.25426,6922mb
53.294,-6.15378,6923mb
53.3172,-6.21516,6924mb
53.351,-6.27008,6925mb
53.3697,-6.2543,6926mb
53.3171,-6.21527,6927mb
53.3491,-6.26038,6928mb
53.3442,-6.23348,6929mb
53.317,-6.21526,6930mb
53.3443,-6.23344,6931mb
53.3491,-6.2605,6932mb
53.3252,-6.25531,6933mb
53.3253,-6.255,6934mb
53.3727,-6.33792,6935mb
53.3446,-6.23311,6936mb
53.3301,-6.26459,6937mb
53.3445,-6.23323,6938mb
53.3051,-6.21998,6939mb
53.3301,-6.26451,6940mb
53.3444,-6.23328,6941mb
53.3254,-6.255,6942mb
53.3253,-6.25503,6943mb
53.3856,-6.25757,6944mb
53.3433,-6.27603,6945mb
53.3237,-6.26529,6946mb
53.3856,-6.25755,6947mb
53.3725,-6.33789,6948mb
53.3433,-6.27594,6949mb
53.3236,-6.26536,6950mb
53.3332,-6.24362,6951mb
53.3414,-6.28371,6952mb
53.3445,-6.23322,6953mb
53.2939,-6.15381,6954mb
53.302,-6.17816,6955mb
53.3558,-6.25775,6956mb
53.3334,-6.24361,6957mb
53.3442,-6.23334,6958mb
53.2939,-6.15382,6959mb
53.3448,-6.23292,6960mb
53.3334,-6.2436,6961mb
53.3444,-6.23277,6962mb
53.3558,-6.25784,6963mb
53.3446,-6.23299,6964mb
53.3433,-6.27599,6965mb
53.3334,-6.24347,6966mb
53.3446,-6.233,6967mb
53.3433,-6.27598,6968mb
53.3334,-6.24348,6969mb
53.3511,-6.27006,6970mb
53.3254,-6.25496,6971mb
53.3441,-6.23273,6972mb
53.3726,-6.33791,6973mb
53.3412,-6.28356,6974mb
53.302,-6.17824,6975mb
53.3335,-6.24356,6976mb
53.3444,-6.23313,6977mb
53.2939,-6.15374,6978mb
53.3334,-6.24346,6979mb
53.302,-6.17823,6980mb
53.3333,-6.24349,6981mb
53.3442,-6.23326,6982mb
53.3335,-6.24355,6983mb
53.3441,-6.23286,6984mb
53.3335,-6.24354,6985mb
53.3332,-6.24339,6986mb
53.3441,-6.2327,6987mb
53.3254,-6.25499,6988mb
53.3333,-6.24356,6989mb
53.3725,-6.33794,6990mb
53.3856,-6.25743,6991mb
53.3333,-6.24357,6992mb
53.3443,-6.23274,6993mb
53.2802,-6.1445,6994mb
53.2948,-6.20301,6995mb
53.3607,-6.27236,6996mb
53.3433,-6.27595,6997mb
53.302,-6.17815,6998mb
53.3255,-6.25508,6999mb
53.2945,-6.13429,7000mb
53.302,-6.17809,7001mb
53.2945,-6.13431,7002mb
53.302,-6.17811,7003mb
53.372,-6.33791,7004mb
53.3442,-6.2326,7005mb
53.3443,-6.23281,7006mb
53.3447,-6.23316,7007mb
53.3852,-6.25765,7008mb
53.3772,-6.26969,7009mb
53.3442,-6.2331,7010mb
53.3509,-6.26993,7011mb
53.3444,-6.23292,7012mb
53.3053,-6.22017,7013mb
53.3722,-6.33791,7014mb
53.3444,-6.23311,7015mb
53.3775,-6.27048,7016mb
53.3773,-6.26975,7017mb
53.3442,-6.23332,7018mb
53.2939,-6.15373,7019mb
53.3433,-6.27597,7020mb
53.2803,-6.14421,7021mb
53.361,-6.27241,7022mb
53.3556,-6.25759,7023mb
53.3547,-6.27351,7024mb
53.3323,-6.25361,7025mb
53.3547,-6.2735,7026mb
53.3724,-6.338,7027mb
53.3287,-6.27621,7028mb
53.3548,-6.27348,7029mb
53.3548,-6.2735,7030mb
53.2803,-6.14411,7031mb
53.3547,-6.27349,7032mb
53.3446,-6.23277,7033mb
53.3547,-6.27343,7034mb
53.3445,-6.23313,7035mb
53.302,-6.17817,7036mb
53.3548,-6.27356,7037mb
53.3289,-6.27605,7038mb
53.3726,-6.3379,7039mb
53.3548,-6.27344,7040mb
53.3548,-6.27352,7041mb
53.3448,-6.23304,7042mb
53.3697,-6.25432,7043mb
53.3548,-6.27349,7044mb
53.3441,-6.23298,7045mb
53.3721,-6.3379,7046mb
53.3548,-6.27347,7047mb
53.344,-6.23339,7048mb
53.3443,-6.233,7049mb
53.3556,-6.25743,7050mb
53.3441,-6.23323,7051mb
53.3442,-6.23299,7052mb
53.3442,-6.23316,7053mb
53.3442,-6.23312,7054mb
53.3697,-6.25435,7055mb
53.3722,-6.33795,7056mb
53.3334,-6.24429,7057mb
53.3512,-6.26997,7058mb
53.3334,-6.24433,7059mb
53.3512,-6.26996,7060mb
53.3548,-6.27346,7061mb
53.3511,-6.27008,7062mb
53.3334,-6.24432,7063mb
53.3335,-6.24433,7064mb
53.3548,-6.27351,7065mb
53.3442,-6.23278,7066mb
53.3409,-6.25048,7067mb
53.3486,-6.26058,7068mb
53.3547,-6.27348,7069mb
53.2938,-6.15342,7070mb
53.3443,-6.23305,7071mb
53.2801,-6.1442,7072mb
53.3851,-6.25769,7073mb
53.3493,-6.26059,7074mb
53.2938,-6.15347,7075mb
53.3514,-6.27015,7076mb
53.3514,-6.27013,7077mb
53.2938,-6.15378,7078mb
53.3514,-6.27012,7079mb
53.2948,-6.1335,7080mb
53.2948,-6.13355,7081mb
53.3391,-6.27326,7082mb
53.347,-6.29186,7083mb
53.3726,-6.33784,7084mb
53.2948,-6.13356,7085mb
53.347,-6.29185,7086mb
53.3436,-6.2875,7087mb
53.2948,-6.13357,7088mb
53.3391,-6.27335,7089mb
53.3608,-6.27232,7090mb
53.3436,-6.28748,7091mb
53.2948,-6.13353,7092mb
53.346,-6.254,7093mb
53.3725,-6.33786,7094mb
53.3077,-6.23671,7095mb
53.3436,-6.28749,7096mb
53.2948,-6.13358,7097mb
53.3336,-6.24434,7098mb
53.3077,-6.23678,7099mb
53.2948,-6.13354,7100mb
53.3337,-6.24426,7101mb
53.3077,-6.23676,7102mb
53.3337,-6.24424,7103mb
53.2801,-6.14474,7104mb
53.3374,-6.2656,7105mb
53.344,-6.26699,7106mb
53.3303,-6.26454,7107mb
53.3374,-6.26562,7108mb
53.344,-6.26694,7109mb
53.3725,-6.33775,7110mb
53.3339,-6.24427,7111mb
53.3374,-6.26564,7112mb
53.3172,-6.21545,7113mb
53.3724,-6.33775,7114mb
53.2948,-6.13351,7115mb
53.3334,-6.24434,7116mb
53.3374,-6.26563,7117mb
53.3373,-6.26575,7118mb
53.3171,-6.21534,7119mb
53.3695,-6.25422,7120mb
53.3363,-6.26536,7121mb
53.3373,-6.26573,7122mb
53.333,-6.2749,7123mb
53.3725,-6.33792,7124mb
53.329,-6.27587,7125mb
53.3424,-6.25563,7126mb
53.3362,-6.26537,7127mb
53.3374,-6.2657,7128mb
53.333,-6.27482,7129mb
53.3425,-6.25554,7130mb
53.3424,-6.25557,7131mb
53.3362,-6.26538,7132mb
53.2825,-6.14371,7133mb
53.317,-6.21513,7134mb
53.3424,-6.25554,7135mb
53.3424,-6.25558,7136mb
53.2825,-6.14387,7137mb
53.3424,-6.25553,7138mb
53.3608,-6.27244,7139mb
53.3424,-6.25552,7140mb
53.2825,-6.1439,7141mb
53.3172,-6.21514,7142mb
53.3171,-6.21539,7143mb
53.3426,-6.25555,7144mb
53.3171,-6.21493,7145mb
53.3428,-6.25542,7146mb
53.3608,-6.27248,7147mb
53.3696,-6.25444,7148mb
53.3426,-6.25557,7149mb
53.3171,-6.21509,7150mb
53.3428,-6.25546,7151mb
53.3424,-6.2556,7152mb
53.3175,-6.21512,7153mb
53.3426,-6.25567,7154mb
53.3421,-6.25563,7155mb
53.2825,-6.14363,7156mb
53.3425,-6.25549,7157mb
53.3607,-6.27245,7158mb
53.3423,-6.25552,7159mb
53.2825,-6.14378,7160mb
53.317,-6.21531,7161mb
53.3423,-6.25546,7162mb
53.2948,-6.13359,7163mb
53.3609,-6.27231,7164mb
53.3424,-6.25548,7165mb
53.3423,-6.25553,7166mb
53.3424,-6.25549,7167mb
53.3423,-6.25554,7168mb
53.333,-6.27484,7169mb
53.3559,-6.25724,7170mb
53.2948,-6.13352,7171mb
53.3423,-6.2556,7172mb
53.3423,-6.25561,7173mb
53.3558,-6.25719,7174mb
53.3423,-6.25556,7175mb
53.3421,-6.25566,7176mb
53.3431,-6.25558,7177mb
53.3118,-6.27468,7178mb
53.2949,-6.13359,7179mb
53.3607,-6.27239,7180mb
53.3423,-6.25551,7181mb
53.2949,-6.13358,7182mb
53.3607,-6.27238,7183mb
53.3171,-6.21521,7184mb
53.3423,-6.2555,7185mb
53.3171,-6.21526,7186mb
53.3556,-6.25756,7187mb
53.356,-6.25715,7188mb
53.349,-6.26056,7189mb
53.3853,-6.25768,7190mb
53.3489,-6.26057,7191mb
53.3853,-6.25764,7192mb
53.2948,-6.13349,7193mb
53.3853,-6.25761,7194mb
53.28,-6.1442,7195mb
53.317,-6.21532,7196mb
53.3491,-6.25995,7197mb
53.3853,-6.25767,7198mb
53.28,-6.14421,7199mb
53.3489,-6.26069,7200mb
53.3515,-6.25097,7201mb
53.2802,-6.14411,7202mb
53.3171,-6.21535,7203mb
53.3456,-6.30777,7204mb
53.3853,-6.25765,7205mb
53.2948,-6.13471,7206mb
53.3456,-6.30773,7207mb
53.3853,-6.25766,7208mb
53.2948,-6.13465,7209mb
53.2801,-6.14435,7210mb
53.2948,-6.13469,7211mb
53.2947,-6.13462,7212mb
53.2947,-6.13464,7213mb
53.3423,-6.25557,7214mb
53.2947,-6.13461,7215mb
53.3171,-6.21523,7216mb
53.2946,-6.13464,7217mb
53.2947,-6.1346,7218mb
53.3171,-6.21538,7219mb
53.3853,-6.2577,7220mb
53.3514,-6.25104,7221mb
53.3853,-6.2576,7222mb
53.3853,-6.25769,7223mb
53.2948,-6.13459,7224mb
53.3489,-6.26078,7225mb
53.3459,-6.30795,7226mb
53.3458,-6.30793,7227mb
53.3429,-6.25553,7228mb
53.3768,-6.26973,7229mb
53.2948,-6.13441,7230mb
53.3489,-6.26085,7231mb
53.3454,-6.30781,7232mb
53.2948,-6.13447,7233mb
53.2801,-6.14445,7234mb
53.3609,-6.27242,7235mb
53.3491,-6.26107,7236mb
53.317,-6.21534,7237mb
53.2929,-6.13021,7238mb
53.3768,-6.26965,7239mb
53.3695,-6.25439,7240mb
53.3455,-6.30797,7241mb
53.2803,-6.1441,7242mb
53.3853,-6.25774,7243mb
53.3447,-6.23827,7244mb
53.3854,-6.25766,7245mb
53.3303,-6.26426,7246mb
53.2944,-6.13467,7247mb
53.3454,-6.30787,7248mb
53.3303,-6.26428,7249mb
53.3303,-6.2644,7250mb
53.3303,-6.26444,7251mb
53.2803,-6.14407,7252mb
53.3856,-6.25763,7253mb
53.3303,-6.26436,7254mb
53.2946,-6.13457,7255mb
53.3664,-6.31899,7256mb
53.3171,-6.21508,7257mb
53.3454,-6.30794,7258mb
53.3608,-6.27246,7259mb
53.3303,-6.26432,7260mb
53.3455,-6.30764,7261mb
53.3664,-6.319,7262mb
53.3175,-6.21514,7263mb
53.3455,-6.30767,7264mb
53.3303,-6.26427,7265mb
53.3172,-6.21533,7266mb
53.3455,-6.30775,7267mb
53.3456,-6.30779,7268mb
53.2948,-6.13443,7269mb
53.3457,-6.30792,7270mb
53.3302,-6.26427,7271mb
53.3853,-6.25773,7272mb
53.3455,-6.30774,7273mb
53.3852,-6.25776,7274mb
53.2803,-6.14427,7275mb
53.3301,-6.2649,7276mb
53.3455,-6.30776,7277mb
53.2803,-6.14408,7278mb
53.3052,-6.22018,7279mb
53.3455,-6.30777,7280mb
53.2802,-6.14409,7281mb
53.2801,-6.14413,7282mb
53.3171,-6.21505,7283mb
53.3302,-6.26426,7284mb
53.3665,-6.31896,7285mb
53.3303,-6.26429,7286mb
53.2945,-6.13417,7287mb
53.3303,-6.2643,7288mb
53.2946,-6.1346,7289mb
53.3302,-6.2643,7290mb
53.2801,-6.14412,7291mb
53.3303,-6.26425,7292mb
53.3455,-6.30795,7293mb
53.3853,-6.25772,7294mb
53.3384,-6.24279,7295mb
53.3455,-6.30785,7296mb
53.3383,-6.24297,7297mb
53.2948,-6.13455,7298mb
53.317,-6.21537,7299mb
53.3385,-6.24286,7300mb
53.2946,-6.13463,7301mb
53.3775,-6.27047,7302mb
53.3773,-6.26976,7303mb
53.3774,-6.27038,7304mb
53.3171,-6.2152,7305mb
53.2946,-6.13462,7306mb
53.3773,-6.27041,7307mb
53.3434,-6.28762,7308mb
53.3853,-6.25771,7309mb
53.3435,-6.28751,7310mb
53.2803,-6.14403,7311mb
53.3773,-6.27044,7312mb
53.3435,-6.2876,7313mb
53.3383,-6.2429,7314mb
53.3435,-6.28757,7315mb
53.3436,-6.28757,7316mb
53.3363,-6.24813,7317mb
53.3364,-6.24797,7318mb
53.3436,-6.28745,7319mb
53.3384,-6.24296,7320mb
53.3362,-6.24809,7321mb
53.3363,-6.24809,7322mb
53.3363,-6.24799,7323mb
53.3363,-6.24808,7324mb
53.3363,-6.24807,7325mb
53.3436,-6.28746,7326mb
53.3454,-6.30772,7327mb
53.2949,-6.1347,7328mb
53.3363,-6.24801,7329mb
53.3436,-6.28747,7330mb
53.295,-6.13456,7331mb
53.3363,-6.24789,7332mb
53.3363,-6.24816,7333mb
53.3363,-6.2479,7334mb
53.3852,-6.25779,7335mb
53.3437,-6.28743,7336mb
53.2949,-6.13456,7337mb
53.3363,-6.24785,7338mb
53.3363,-6.24786,7339mb
53.3363,-6.24812,7340mb
53.3363,-6.24797,7341mb
53.3363,-6.24798,7342mb
53.3386,-6.24291,7343mb
53.2949,-6.13455,7344mb
53.3364,-6.24788,7345mb
53.3387,-6.24283,7346mb
53.3362,-6.24805,7347mb
53.3363,-6.24792,7348mb
53.3362,-6.24815,7349mb
53.3362,-6.24812,7350mb
53.3363,-6.24783,7351mb
53.3364,-6.24792,7352mb
53.3364,-6.24779,7353mb
53.3169,-6.21553,7354mb
53.3364,-6.24796,7355mb
53.3363,-6.24784,7356mb
53.2929,-6.13019,7357mb
53.3363,-6.24791,7358mb
53.3362,-6.24829,7359mb
53.3362,-6.24811,7360mb
53.3456,-6.30776,7361mb
53.3362,-6.24791,7362mb
53.3363,-6.24818,7363mb
53.3363,-6.24795,7364mb
53.3386,-6.2429,7365mb
53.3364,-6.24813,7366mb
53.3385,-6.24287,7367mb
53.3365,-6.24795,7368mb
53.3364,-6.24812,7369mb
53.3364,-6.24795,7370mb
53.3365,-6.24796,7371mb
53.3171,-6.21511,7372mb
53.3455,-6.30786,7373mb
53.3382,-6.24299,7374mb
53.3361,-6.24838,7375mb
53.3362,-6.2482,7376mb
53.3363,-6.24822,7377mb
53.3386,-6.24285,7378mb
53.3386,-6.24288,7379mb
53.3364,-6.24798,7380mb
53.3364,-6.24774,7381mb
53.3362,-6.24817,7382mb
53.2948,-6.13466,7383mb
53.3363,-6.24828,7384mb
53.3363,-6.24814,7385mb
53.3171,-6.21519,7386mb
53.3385,-6.24283,7387mb
53.3364,-6.24799,7388mb
53.3363,-6.24833,7389mb
53.3363,-6.24831,7390mb
53.3364,-6.24815,7391mb
53.3364,-6.248,7392mb
53.3363,-6.24788,7393mb
53.3362,-6.24806,7394mb
53.3362,-6.24827,7395mb
53.3176,-6.21511,7396mb
53.3383,-6.24305,7397mb
53.3364,-6.24794,7398mb
53.2825,-6.14391,7399mb
53.3362,-6.24821,7400mb
53.3385,-6.24291,7401mb
53.3362,-6.2481,7402mb
53.3362,-6.24826,7403mb
53.3362,-6.24814,7404mb
53.3853,-6.25754,7405mb
53.336,-6.24825,7406mb
53.3363,-6.24815,7407mb
53.3361,-6.24824,7408mb
53.2826,-6.14428,7409mb
53.3364,-6.24804,7410mb
53.3362,-6.24828,7411mb
53.3383,-6.24283,7412mb
53.2826,-6.14437,7413mb
53.3382,-6.24305,7414mb
53.3362,-6.24819,7415mb
53.3362,-6.24832,7416mb
53.3852,-6.25775,7417mb
53.3383,-6.24301,7418mb
53.3363,-6.24829,7419mb
53.3853,-6.25776,7420mb
53.3208,-6.28545,7421mb
53.3364,-6.24802,7422mb
53.3363,-6.24827,7423mb
53.3364,-6.24817,7424mb
53.3051,-6.22024,7425mb
53.3362,-6.24807,7426mb
53.3382,-6.24281,7427mb
53.3359,-6.24808,7428mb
53.3364,-6.24777,7429mb
53.3364,-6.24789,7430mb
53.2825,-6.14453,7431mb
53.3775,-6.27038,7432mb
53.3665,-6.31898,7433mb
53.2825,-6.14439,7434mb
53.3664,-6.31897,7435mb
53.3364,-6.24801,7436mb
53.3383,-6.2428,7437mb
53.3853,-6.25775,7438mb
53.3363,-6.24825,7439mb
53.3384,-6.24293,7440mb
53.3363,-6.24834,7441mb
53.3503,-6.26729,7442mb
53.3773,-6.26971,7443mb
53.3362,-6.24803,7444mb
53.3503,-6.26735,7445mb
53.3465,-6.29302,7446mb
53.2944,-6.13458,7447mb
53.3452,-6.24634,7448mb
53.2824,-6.14432,7449mb
53.3464,-6.29236,7450mb
53.3452,-6.24623,7451mb
53.3295,-6.27422,7452mb
53.3451,-6.24632,7453mb
53.2823,-6.14389,7454mb
53.3364,-6.24806,7455mb
53.3364,-6.24824,7456mb
53.3364,-6.24811,7457mb
53.3365,-6.24797,7458mb
53.3452,-6.24636,7459mb
53.2824,-6.14387,7460mb
53.3452,-6.24626,7461mb
53.2824,-6.14431,7462mb
53.3502,-6.26649,7463mb
53.3451,-6.24647,7464mb
53.3456,-6.25913,7465mb
53.3412,-6.28359,7466mb
53.3502,-6.26653,7467mb
53.3853,-6.2578,7468mb
53.3452,-6.24625,7469mb
53.3502,-6.26657,7470mb
53.3456,-6.30842,7471mb
53.3322,-6.25354,7472mb
53.3452,-6.24637,7473mb
53.2928,-6.13026,7474mb
53.3768,-6.26985,7475mb
53.2823,-6.14403,7476mb
53.2948,-6.13422,7477mb
53.2823,-6.14391,7478mb
53.3363,-6.2478,7479mb
53.3455,-6.30803,7480mb
53.3453,-6.24633,7481mb
53.3625,-6.23706,7482mb
53.3452,-6.24645,7483mb
53.3325,-6.25347,7484mb
53.3452,-6.24644,7485mb
53.3451,-6.24643,7486mb
53.3503,-6.2666,7487mb
53.3502,-6.26652,7488mb
53.3452,-6.24633,7489mb
53.3456,-6.25902,7490mb
53.3451,-6.24628,7491mb
53.3361,-6.24814,7492mb
53.3361,-6.24817,7493mb
53.3452,-6.24629,7494mb
53.3364,-6.24808,7495mb
53.3173,-6.21521,7496mb
53.3361,-6.24816,7497mb
53.3459,-6.25915,7498mb
53.3172,-6.2152,7499mb
53.3453,-6.2463,7500mb
53.3363,-6.24824,7501mb
53.3458,-6.25903,7502mb
53.3503,-6.26677,7503mb
53.3452,-6.24643,7504mb
53.3363,-6.2483,7505mb
53.3458,-6.25902,7506mb
53.3501,-6.2666,7507mb
53.3452,-6.24641,7508mb
53.3364,-6.24803,7509mb
53.3364,-6.2483,7510mb
53.3173,-6.21507,7511mb
53.3501,-6.26661,7512mb
53.3452,-6.2464,7513mb
53.3769,-6.26998,7514mb
53.2825,-6.14379,7515mb
53.3364,-6.24829,7516mb
53.3364,-6.24816,7517mb
53.3362,-6.24801,7518mb
53.3178,-6.21503,7519mb
53.3501,-6.26663,7520mb
53.3364,-6.24819,7521mb
53.3457,-6.259,7522mb
53.3171,-6.21545,7523mb
53.3458,-6.30805,7524mb
53.3453,-6.2462,7525mb
53.317,-6.21516,7526mb
53.3453,-6.24623,7527mb
53.3453,-6.24625,7528mb
53.3173,-6.21506,7529mb
53.3452,-6.24639,7530mb
53.336,-6.24836,7531mb
53.3363,-6.24832,7532mb
53.2948,-6.13433,7533mb
53.3455,-6.24624,7534mb
53.3172,-6.21513,7535mb
53.3501,-6.26669,7536mb
53.3852,-6.25766,7537mb
53.3361,-6.24826,7538mb
53.3362,-6.24847,7539mb
53.3503,-6.26654,7540mb
53.3361,-6.24818,7541mb
53.3362,-6.24842,7542mb
53.3362,-6.24823,7543mb
53.3452,-6.24628,7544mb
53.3171,-6.21541,7545mb
53.3502,-6.26661,7546mb
53.2824,-6.14418,7547mb
53.3365,-6.24806,7548mb
53.3365,-6.24836,7549mb
53.3364,-6.24827,7550mb
53.3364,-6.24805,7551mb
53.3356,-6.24853,7552mb
53.3364,-6.24821,7553mb
53.3452,-6.24631,7554mb
53.3364,-6.24818,7555mb
53.3364,-6.24791,7556mb
53.3451,-6.24635,7557mb
53.3452,-6.24627,7558mb
53.2945,-6.1343,7559mb
53.3364,-6.24793,7560mb
53.3774,-6.27033,7561mb
53.3361,-6.24797,7562mb
53.3361,-6.24806,7563mb
53.3171,-6.21506,7564mb
53.3491,-6.24912,7565mb
53.3774,-6.2703,7566mb
53.345,-6.24632,7567mb
53.3361,-6.24812,7568mb
53.3361,-6.24819,7569mb
53.3361,-6.2482,7570mb
53.3489,-6.24897,7571mb
53.3774,-6.27017,7572mb
53.3451,-6.24629,7573mb
53.2944,-6.1344,7574mb
53.3452,-6.2463,7575mb
53.3362,-6.24831,7576mb
53.3456,-6.3077,7577mb
53.3773,-6.27038,7578mb
53.3451,-6.24645,7579mb
53.3492,-6.26063,7580mb
53.3457,-6.30766,7581mb
53.3773,-6.27039,7582mb
53.3451,-6.24641,7583mb
53.3491,-6.26065,7584mb
53.3772,-6.26974,7585mb
53.3361,-6.24813,7586mb
53.3488,-6.24883,7587mb
53.3457,-6.30768,7588mb
53.3773,-6.27037,7589mb
53.3488,-6.24865,7590mb
53.3457,-6.30775,7591mb
53.3451,-6.24627,7592mb
53.2947,-6.13437,7593mb
53.3453,-6.2383,7594mb
53.3451,-6.24626,7595mb
53.3489,-6.26067,7596mb
53.3453,-6.23834,7597mb
53.3453,-6.24628,7598mb
53.3771,-6.26996,7599mb
53.3489,-6.26071,7600mb
53.3769,-6.26965,7601mb
53.3453,-6.23816,7602mb
53.3453,-6.24626,7603mb
53.3768,-6.26974,7604mb
53.3399,-6.26094,7605mb
53.3348,-6.27419,7606mb
53.3397,-6.26068,7607mb
53.3347,-6.27422,7608mb
53.2948,-6.13454,7609mb
53.3459,-6.25891,7610mb
53.3412,-6.28358,7611mb
